system,game_name,ch_name,id,size
nds,"Real Stories - Mijn Babycreche (Europe) (En,Nl,Sv,No,Da)","我的婴孩世界（欧版） (En,Nl,Sv,No,Da)",NDS#5423,7.25MB
nds,Real Stories - Mission Equitation (France) [b],真实故事-马术团（法国版） [b],NDS#5424,8.18MB
nds,Real Stories - Mon Hotel de Reve (France) [b],真实故事-我的旅店（法国版） [b],NDS#5425,14.20MB
nds,"Real Stories - Passion 4 Fashion (Europe) (En,Nl,Sv,No,Da)","激情 4 时尚（欧版） (En,Nl,Sv,No,Da)",NDS#5426,9.70MB
nds,Real Stories - Veterinaire (France),真实故事-兽医（法国版）,NDS#5427,21.20MB
nds,Real Stories - Veterinaire - Mission Australie (France) [b],真实故事-澳大利亚兽医（法国版） [b],NDS#5428,24.96MB
nds,Real Time Conflict - Shogun Empires (USA),实时冲突：幕府帝国（美版）,NDS#5429,18.39MB
nds,Really Really! - ReaRea DS (Japan),ReallyReally真实 DS（日版）,NDS#5430,156.38MB
nds,Rec Room Games (USA),,NDS#5431,4.40MB
nds,Recettes de Cuisine avec Cyril Lignac (France),和西里尔利尼亚克一起学烹饪食谱（法国版）,NDS#5432,39.61MB
nds,"Red Bull BC One (Europe) (En,Fr,De,Es,It)","红牛一对一斗舞（欧版） (En,Fr,De,Es,It)",NDS#5433,10.00MB
nds,"Red Bull BC One (USA) (En,Fr,De,Es,It)","红牛一对一斗舞（美版） (En,Fr,De,Es,It)",NDS#5434,10.00MB
nds,Red Stone DS - Akaki Ishi ni Michibikareshi Mono-tachi (Japan),红宝石DS-受红色意志引导者（日版）,NDS#5435,19.35MB
nds,Rekishi Adventure - Quiz Sangokushi Tsuu DS (Japan),历史冒险-猜谜三国志通 DS（日版）,NDS#5436,1.66MB
nds,Rekishi Gunzou Presents - Monoshiri Bakumatsu Ou (Japan),历史群像提供-无所不知幕末王（日版）,NDS#5437,5.72MB
nds,Rekishi Gunzou Presents - Monoshiri Sangokushi (Japan),无所不知三国志（日版）,NDS#5438,7.81MB
nds,Rekishi Gunzou Presents - Monoshiri Sengoku Ou (Japan),历史群像出品-无所不知战国王（日版）,NDS#5439,3.52MB
nds,"Rekishi Nouryoku Kentei Kyoukai Kounin - Yamakawa Shuppansha Kanshuu - Rekiken DS - Nihonshi, Sekaishi (Japan)",历史能力检定协会公认/山川出版社监修-历检DS（日版）,NDS#5440,8.01MB
nds,Rekishi Simulation Game - Sangokushi DS (Japan),三国志DS（日版）,NDS#5441,18.13MB
nds,Rekishi Simulation Game - Sangokushi DS (Japan) (Rev 1),三国志DS（日版） （修正版 1）,NDS#5442,18.12MB
nds,Rekishi Simulation Game - Sangokushi DS (Japan) (Rev 2),三国志DS（日版） （修正版 2）,NDS#5443,18.07MB
nds,Rekishi Simulation Game - Sangokushi DS 3 (Japan),三国志DS3（日版）,NDS#5444,27.35MB
nds,Rekishi Taisen - Gettenka - Tenkaichi Battle Royale (Japan),历史大战GET 天下-天下第一大混战（日版）,NDS#5445,34.02MB
nds,Relaxation Puzzle Game - Nemurenai Yoru to Puzzle no Hi ni wa.... (Japan),不眠之夜与解谜之日（日版）,NDS#5446,2.82MB
nds,Relay Station (USA),,NDS#5447,107.24KB
nds,Remindelight (Japan),追忆之光（日版）,NDS#5448,7.03MB
nds,Remy no Oishii Restaurant (Japan),料理鼠王（日版）,NDS#5449,15.43MB
nds,Rentiangougou (China) (Demo) (Kiosk) (iDS),,NDS#5450,10.32MB
nds,"Resident Evil - Deadly Silence (Europe) (En,Fr,De,Es,It)","生化危机-寂静死亡（欧版） (En,Fr,De,Es,It)",NDS#5451,97.99MB
nds,Resident Evil - Deadly Silence (USA),生化危机-寂静死亡（美版）,NDS#5452,97.84MB
nds,"Restaurant Tycoon (Europe) (En,Fr,De,Es,It,Nl)","餐厅大亨（欧版） (En,Fr,De,Es,It,Nl)",NDS#5453,7.88MB
nds,Retro Arcade Toppers (Europe),经典复古游戏合集卷1.1（欧版）,NDS#5454,6.77MB
nds,"Retro Atari Classics (USA, Europe)",雅达利经典游戏（美版 欧版）,NDS#5455,2.71MB
nds,Retro Game Challenge (USA),游乐场 CX 有野的挑战书（美版）,NDS#5456,6.62MB
nds,Reversal Challenge (USA),反转棋大挑战（美版）,NDS#5457,2.73MB
nds,"Rhapsody - A Musical Adventure (Europe) (En,Fr)","玛鲁王国人形姬-天使爱的谐奏曲（欧版） (En,Fr)",NDS#5458,65.42MB
nds,Rhapsody - A Musical Adventure (USA),玛鲁王国人形姬-天使爱的谐奏曲（美版）,NDS#5459,65.15MB
nds,"Rhythm 'n Notes (Europe) (En,Fr,Es,It)","节拍与音符（欧版） (En,Fr,Es,It)",NDS#5460,3.59MB
nds,Rhythm 'n Notes - Improve Your Music Skills (USA),绝对音感（美版）,NDS#5461,3.14MB
nds,Rhythm de Cooking - Sweets Party e Youkoso (Japan),旋律烹饪-欢迎来到甜点派对（日版）,NDS#5462,19.94MB
nds,Rhythm de Run Run Run (Japan) [b],欢唱节奏（日版） [b],NDS#5463,7.33MB
nds,Rhythm Heaven (USA),节奏天国（美版）,NDS#5464,97.62MB
nds,Rhythm Heaven (USA) (Demo) (Kiosk),节奏天国（美版） （演示版） （商店演示版）,NDS#5465,11.52MB
nds,"Rhythm Paradise (Europe) (En,Es,It)","节奏天国（欧版） (En,Es,It)",NDS#5466,125.00MB
nds,"Rhythm Paradise (Europe) (En,Fr,De)","节奏天国（欧版） (En,Fr,De)",NDS#5467,125.86MB
nds,"Rhythm Paradise (Europe) (En,Fr,De) (Demo) (Kiosk)","节奏天国（欧版） (En,Fr,De) （演示版） （商店演示版）",NDS#5468,11.77MB
nds,Rhythm Sesang (Korea),节奏天国-黄金版（韩国版）,NDS#5469,98.76MB
nds,Rhythm Tengoku Gold (Japan),节奏天国（日版）,NDS#5470,93.04MB
nds,"Ridge Racer DS (USA, Europe)",山脊赛车DS（美版 欧版）,NDS#5471,20.85MB
nds,Riding Academy 2 (USA),,NDS#5472,8.15MB
nds,"Riding Star 3 (Europe) (En,Fr,De,Es,It)","骑术之星3（欧版） (En,Fr,De,Es,It)",NDS#5473,11.92MB
nds,"Rijexamen Training 2008 - Code de la Route 2008 (Europe) (Fr,Nl)","考试训练文件（欧版） (Fr,Nl)",NDS#5474,8.70MB
nds,Rilakkuma Rhythm - Mattari Kibun de Dararan Ran (Japan),懒懒熊节奏（日版）,NDS#5475,5.58MB
nds,Ringling Bros. and Barnum & Bailey - Circus Friends - Asian Elephants (USA),林林兄弟与巴纳姆贝利马戏团（美版）,NDS#5476,10.35MB
nds,"Ringling Bros. and Barnum & Bailey - It's My Circus - Elephant Friend (Europe) (En,Fr,De,Es,It)","这是我的马戏团（欧版） (En,Fr,De,Es,It)",NDS#5477,19.60MB
nds,"Rio (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced)","里约大冒险（欧版） (En,Fr,De,Es,It,Nl) (NDSi Enhanced)",NDS#5478,14.53MB
nds,"Rio (USA) (En,Fr,De,Es,It,Nl) (NDSi Enhanced)","里约大冒险（美版） (En,Fr,De,Es,It,Nl) (NDSi Enhanced)",NDS#5479,14.53MB
nds,"Rise of the Guardians (Europe) (En,Fr,De,Es,It)",,NDS#5480,17.44MB
nds,"Rise of the Guardians (USA) (En,Fr,Es)",,NDS#5481,17.44MB
nds,Rittai Picross (Japan),立体绘图方块（日版）,NDS#5482,20.28MB
nds,River City - Soccer Hooligans (USA),热血高校足球联盟+超世界杯篇（美版）,NDS#5483,3.15MB
nds,River City - Super Sports Challenge (USA),热血高校-超级运动挑战赛（美版）,NDS#5484,5.93MB
nds,River King - Mystic Valley (USA),川钓高手-树荫谷的流水之歌（美版）,NDS#5485,10.22MB
nds,Riz-Zoawd (Japan),绿野仙踪（日版）,NDS#5486,76.55MB
nds,Road to Vegas (Europe),路向拉斯维加斯（欧版）,NDS#5487,20.68MB
nds,"Roary the Racing Car (Europe) (En,Fr)","赛车小劳瑞（欧版） (En,Fr)",NDS#5488,6.45MB
nds,Roary the Racing Car (United Kingdom),赛车小劳瑞(United Kingdom),NDS#5489,5.29MB
nds,Roary the Racing Car (United Kingdom) (Rev 1),赛车小劳瑞(United Kingdom) （修正版 1）,NDS#5490,5.29MB
nds,Robbie Konijn - Leer Lezen en Schrijven (Netherlands),罗比兔-读写学习（荷兰版）,NDS#5491,18.51MB
nds,Robocalypse (USA),机器人欢歌（美版）,NDS#5492,31.94MB
nds,Robogear 3D Tactics (USA) (Proto),,NDS#5493,23.14MB
nds,"Robots (Europe) (En,Fr,De,Es,It)","机器人历险记（欧版） (En,Fr,De,Es,It)",NDS#5494,20.86MB
nds,Robots (Japan),机器人历险记（日版）,NDS#5495,20.77MB
nds,Robots (USA),机器人历险记（美版）,NDS#5496,20.86MB
nds,"Rock Band 3 (Europe) (En,Fr,De,Es,It)","摇滚乐队3（欧版） (En,Fr,De,Es,It)",NDS#5497,195.12MB
nds,"Rock Band 3 (USA) (En,Fr,De,Es,It)","摇滚乐队3（美版） (En,Fr,De,Es,It)",NDS#5498,195.12MB
nds,Rock Blast (USA),岩石疾风（美版）,NDS#5499,1.87MB
nds,"Rock Revolution (Europe) (En,Fr,De,Es,It,Sv,No,Da,Fi)","摇滚革命（欧版） (En,Fr,De,Es,It,Sv,No,Da,Fi)",NDS#5500,34.59MB
nds,"Rock Revolution (USA) (En,Fr,Es)","摇滚革命（美版） (En,Fr,Es)",NDS#5501,34.55MB
nds,Rockin' Pretty (USA),快乐星☆乐团（美版）,NDS#5502,7.25MB
nds,Rockman EXE - Operate Shooting Star (Japan),洛克人 EXE 流星行动（日版）,NDS#5503,8.40MB
nds,Rockman EXE 5 DS - Twin Leaders (Japan),洛克人EXE5 DS - 双生领袖（日版）,NDS#5504,10.00MB
nds,Rockman Zero Collection (Japan),洛克人-零合集（日版）,NDS#5505,20.53MB
nds,Rockman ZX (Japan),洛克人ZX（日版）,NDS#5506,46.50MB
nds,Rockman ZX - Advent (Japan),洛克人ZX Advent（日版）,NDS#5507,48.11MB
nds,"Rollercoaster Park (Europe) (En,Fr,Nl)","过山车公园（欧版） (En,Fr,Nl)",NDS#5508,19.54MB
nds,Rollin' Rascals (USA),转转小淘气（美版）,NDS#5509,7.20MB
nds,Rondo of Swords (USA),谎言的圆舞曲（美版）,NDS#5510,12.62MB
nds,"Roogoo Attack! (USA) (En,Fr,De,Es,It)","虚拟宇宙-攻击（美版） (En,Fr,De,Es,It)",NDS#5511,10.10MB
nds,Rooms - Fushigi na Ugoku Heya (Japan),Rooms 不可思议的移动房间（日版）,NDS#5512,7.31MB
nds,"Rooms - The Main Building (Europe) (En,Fr,De,Es,It)","奇幻房间（欧版） (En,Fr,De,Es,It)",NDS#5513,8.18MB
nds,"Rooms - The Main Building (USA) (En,Fr,Es)","奇幻房间（美版） (En,Fr,Es)",NDS#5514,7.65MB
nds,Rosario to Vampire - Tanabata no Miss Youkai Gakuen (Japan),十字架与吸血鬼-七夕的阳海学院小姐（日版）,NDS#5515,25.52MB
nds,RPG Tkool DS (Japan) (NDSi Enhanced),RPG 制作大师 DS（日版） (NDSi Enhanced),NDS#5516,11.99MB
nds,RPG Tsukuru DS+ - Create The New World (Japan) (NDSi Enhanced),,NDS#5517,10.16MB
nds,"Rub Rabbits!, The (Europe) (En,Ja,Fr,De,Es,It)","为你而死2（欧版） (En,Ja,Fr,De,Es,It)",NDS#5518,43.75MB
nds,"Rub Rabbits!, The (USA) (En,Ja,Fr,De,Es,It)","为你而死2（美版） (En,Ja,Fr,De,Es,It)",NDS#5519,43.81MB
nds,"Rubik's Puzzle World (Europe) (En,Fr,De,Es,It)","鲁比克魔方世界（欧版） (En,Fr,De,Es,It)",NDS#5520,3.45MB
nds,Rubik's World (USA),魔方难题世界（美版）,NDS#5521,3.45MB
nds,Rudolph - The Red-Nosed Reindeer (USA),红鼻子驯鹿鲁道夫（美版）,NDS#5522,11.87MB
nds,Rule of Speed (Europe) (Proto 1),速度法则（欧版） （工程版1）,NDS#5523,607.27KB
nds,Rule of Speed (Europe) (Proto 2),速度法则（欧版） （工程版2）,NDS#5524,608.33KB
nds,"Runaway - A Twist of Fate (Europe) (En,Fr,De,Es,It)","逃亡-命运无常（欧版） (En,Fr,De,Es,It)",NDS#5525,113.18MB
nds,"Runaway - The Dream of the Turtle (Europe) (En,Fr,De)","逃亡-海龟之梦（欧版） (En,Fr,De)",NDS#5526,88.15MB
nds,"Runaway - The Dream of the Turtle (Europe) (En,Fr,De,Es,It) (Rev 1)","逃亡-海龟之梦（欧版） (En,Fr,De,Es,It) （修正版 1）",NDS#5527,88.15MB
nds,"Rune Factory - A Fantasy Harvest Moon (Europe) (En,Fr,De,Es,It)","新牧场物语-符石工厂（欧版） (En,Fr,De,Es,It)",NDS#5528,55.53MB
nds,Rune Factory - A Fantasy Harvest Moon (USA),新牧场物语-符石工厂（美版）,NDS#5529,58.92MB
nds,Rune Factory - Shin Bokujou Monogatari (Japan),魔法工厂-新牧场物语（日版）,NDS#5530,58.45MB
nds,Rune Factory - Sinmokjjangiyagi (Korea) [b],符文工厂-新牧场物语（韩国版） [b],NDS#5531,55.49MB
nds,Rune Factory 2 (Japan),新牧场物语-符文工厂2（日版）,NDS#5532,64.23MB
nds,Rune Factory 2 (Japan) (Rev 1),新牧场物语-符文工厂2（日版） （修正版 1）,NDS#5533,64.22MB
nds,"Rune Factory 2 - A Fantasy Harvest Moon (Europe) (En,De)","新牧场物语-符文工厂2（欧版） (En,De)",NDS#5534,62.46MB
nds,Rune Factory 2 - A Fantasy Harvest Moon (USA),新牧场物语-符文工厂2（美版）,NDS#5535,55.70MB
nds,Rune Factory 3 (Japan),新牧场物语-符文工厂3（日版）,NDS#5536,59.98MB
nds,Rune Factory 3 - A Fantasy Harvest Moon (Europe),符文工房-新牧场物语（欧版）,NDS#5537,59.74MB
nds,Rune Factory 3 - A Fantasy Harvest Moon (USA),符文工房-新牧场物语（美版）,NDS#5538,59.74MB
nds,Rupupu Cube - Lup Salad DS (Japan),露噗噗方块-露噗沙罗DS（日版）,NDS#5539,50.48MB
nds,"Russel Grant's Astrology (Europe) (En,Fr,De,Es,It)","罗素格兰特的占星术（欧版） (En,Fr,De,Es,It)",NDS#5540,12.87MB
nds,Ryoukiki Exercise - Riron no Migite to Kansei no Hidarite (Japan),双手锻炼-理性的右手和感性的左手（日版）,NDS#5541,2.64MB
nds,Ryuusei no Rockman - Dragon (Japan),流星洛克人-青龙（日版）,NDS#5542,14.73MB
nds,Ryuusei no Rockman - Leo (Japan),流星洛克人-雄狮（日版）,NDS#5543,14.73MB
nds,Ryuusei no Rockman - Pegasus (Japan),流星洛克人-天马（日版）,NDS#5544,14.73MB
nds,Ryuusei no Rockman 2 - Berserk x Dinosaur (Japan),流星洛克人2-暴龙（日版）,NDS#5545,13.96MB
nds,Ryuusei no Rockman 2 - Berserk x Shinobi (Japan),流星洛克人2-暴忍（日版）,NDS#5546,13.96MB
nds,Ryuusei no Rockman 3 - Black Ace (Japan) (Rev 1),流星洛克人3-黑色王牌（日版） （修正版 1）,NDS#5547,15.42MB
nds,Ryuusei no Rockman 3 - Red Joker (Japan) (Rev 1),流星洛克人3-红色小丑（日版） （修正版 1）,NDS#5548,15.43MB
nds,Saeki Chizu Shiki Yumemihada - Dream Skincare (Japan),佐伯氏-梦美肌-女性美容资料（日版）,NDS#5549,80.58MB
nds,"Safari Adventures - Africa (Europe) (En,Fr,De,Es,It,Nl) [b]","非洲徒步大冒险（欧版） (En,Fr,De,Es,It,Nl) [b]",NDS#5550,9.08MB
nds,Safari Adventures - Africa (USA),非洲徒步大冒险（美版）,NDS#5551,9.08MB
nds,"Safecracker - The Ultimate Puzzle Adventure (Europe) (En,Fr,De,Es,It)","破箱人（欧版） (En,Fr,De,Es,It)",NDS#5552,27.39MB
nds,"Safecracker - The Ultimate Puzzle Challenge! (USA) (En,Fr,Es)","神秘保险箱-终极谜题冒险（美版） (En,Fr,Es)",NDS#5553,27.39MB
nds,SaGa 2 - Hihou Densetsu - Goddess of Destiny (Japan),沙迦2-秘宝传说-命运女神（日版）,NDS#5554,43.88MB
nds,SaGa 3 - Jikuu no Hasha - Shadow or Light (Japan),沙迦3-时空的霸者-影或光（日版）,NDS#5555,47.53MB
nds,Saga no Gabai Baachan DS (Japan),佐贺的超级阿嬷 DS（日版）,NDS#5556,11.52MB
nds,Saibanin Suiri Game - Yuuzai x Muzai (Japan),有罪 X 无罪（日版）,NDS#5557,14.14MB
nds,Saihai no Yukue (Japan),谋略的未来（日版）,NDS#5558,16.78MB
nds,Saikin Koi Shiteru (Japan),细菌恋爱了吗（日版）,NDS#5559,180.97MB
nds,Saikyou Toudai Shougi DS (Japan),最强东大将棋DS（日版）,NDS#5560,4.09MB
nds,Sailor Moon - La Luna Splende (Italy),美少女战士-水手月亮（意大利版）,NDS#5561,11.09MB
nds,Saitou Takashi no DS de Yomu - Sanshoku Ballpen Meisaku Juku (Japan),齐藤孝的三色原子笔名作塾（日版）,NDS#5562,5.93MB
nds,Saiyuuki Kinkaku Ginkaku no Inbou (Japan),西游记-金角银角的阴谋（日版）,NDS#5563,6.73MB
nds,Saka Tsuku DS - Touch and Direct (Japan),创造球会DS-直接和指挥（日版）,NDS#5564,60.33MB
nds,Saka Tsuku DS - Touch and Direct (Japan) (Rev 1),创造球会DS-直接和指挥（日版） （修正版 1）,NDS#5565,60.33MB
nds,Saka Tsuku DS - World Challenge 2010 (Japan),模拟足球DS-世界挑战赛2010（日版）,NDS#5566,52.87MB
nds,Sakana to Asobou! - Aquazone DS - Kaisuigyo (Japan),与鱼同乐-DS水世界-海水鱼（日版）,NDS#5567,8.61MB
nds,Sakasete! Chibi-Robo! (Japan),开花吧!小机器人（日版）,NDS#5568,19.38MB
nds,Sakashou DS (Japan),酒匠DS（日版）,NDS#5569,28.09MB
nds,Sakura Note - Ima ni Tsunagaru Mirai (Japan),樱花笔记-连系现在的未来（日版）,NDS#5570,31.46MB
nds,Sakusaku Jinkou Kokyuu Care Training DS (Japan),人工呼吸训练DS（日版）,NDS#5571,6.38MB
nds,Sally's Salon (USA),莎丽的发廊（美版）,NDS#5572,2.23MB
nds,Salon Superstar (USA),,NDS#5573,13.97MB
nds,"Sam Power - Firefighter (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","山姆力量-消防队员（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#5574,21.03MB
nds,"Sam Power - Footballer (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","山姆力量-足球运动员（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#5575,8.66MB
nds,"Sam Power - Handyman (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","山姆力量-能手（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#5576,21.03MB
nds,"Sam Power - Policeman (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","山姆力量-警察（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#5577,21.03MB
nds,Samantha Oups! - Le Jeu (France),糟糕萨曼莎（法国版）,NDS#5578,12.91MB
nds,"Samantha Swift and the Hidden Roses of Athena (Europe) (En,Fr)","萨曼莎斯威夫特和雅典娜暗藏的玫瑰（欧版） (En,Fr)",NDS#5579,14.94MB
nds,"Samantha Swift and the Hidden Roses of Athena (Europe) (En,Nl)","萨曼莎斯威夫特和雅典娜暗藏的玫瑰（欧版） (En,Nl)",NDS#5580,14.81MB
nds,Samantha Swift and the Hidden Roses of Athena (Germany),萨曼莎斯威夫特和雅典娜暗藏的玫瑰（德国版）,NDS#5581,14.32MB
nds,Samantha Swift and the Hidden Roses of Athena (USA),萨曼莎斯威夫特和雅典娜暗藏的玫瑰（美版）,NDS#5582,14.33MB
nds,Samgukji DS 2 (Korea),三国志DS2（韩国版）,NDS#5583,28.15MB
nds,San-X Character Channel - All-Star Daishuugou! (Japan),San-X人物频道-群星大集合!（日版）,NDS#5584,10.80MB
nds,San-X Character Sagashi Land (Japan),San-X角色找错乐园（日版）,NDS#5585,16.23MB
nds,San-X Land - Theme Park de Asobou! (Japan),在SAN X梦想大陆主题公园游玩（日版）,NDS#5586,9.66MB
nds,Sands of Destruction (USA),毁灭世界-受引导之意志（美版）,NDS#5587,81.11MB
nds,Sangokushi DS 2 (Japan),三国志DS 2（日版）,NDS#5588,28.30MB
nds,Sangokushi DS 2 (Japan) (Rev 1),三国志DS 2（日版） （修正版 1）,NDS#5589,28.30MB
nds,Sangokushi Taisen DS (Japan),三国志大战 DS（日版）,NDS#5590,95.73MB
nds,Sangokushi Taisen Ten (Japan),三国志大战-天（日版）,NDS#5591,142.27MB
nds,Sankei Sports Kanshuu - Keiba Ryoku Nintei Shiken - Baken DS (Japan),产经运动报监修-赛马力认定试验-马检DS（日版）,NDS#5592,10.82MB
nds,Sankei Sports Kanshuu - Wi-Fi Baken Yosou Ryoku Training - Umania 2007 Nendo Ban (Japan),产经运动报监修 Wi-Fi马券预测力训练 2007年度版（日版）,NDS#5593,5.70MB
nds,Sansuu Olympic Iinkai Kouan - Suuji de Kitaeru Nouryoku Training - Algo & Trinca (Japan),数学奥林匹克委员会提案-用数字做脑力训练（日版）,NDS#5594,2.32MB
nds,Sansuu Olympic Iinkai Kouan - Suuji de Kitaeru Nouryoku Training - Algo & Trinca (Japan) (Rev 1),数学奥林匹克委员会提案-用数字做脑力训练（日版） （修正版 1）,NDS#5595,4.61MB
nds,Sansuu Puzzle de Migaku - Gakken Otona no Shikou Sense (Japan),大人的思维感觉（日版）,NDS#5596,3.10MB
nds,Sansuu Puzzle Game - Equal Card DS (Japan),等数卡片（日版）,NDS#5597,1.40MB
nds,Santa Claus is Comin' to Town (USA),,NDS#5598,12.76MB
nds,"Sarah - Die Hueterin des Einhorns (Europe) (Fr,De)","莎拉-寻找独角兽（欧版） (Fr,De)",NDS#5599,3.78MB
nds,"Sarah - Keeper of the Unicorn (USA) (En,Es)","莎拉-寻找独角兽（美版） (En,Es)",NDS#5600,3.83MB
nds,Sarainneun Yeongeoro Ganghaejineun Siljeon! - DS Yeongeo Sammaegyeong (Korea),活用的英语增强的实战-DS英语三昧境界（韩国版）,NDS#5601,90.60MB
nds,Saru Saru DS (Japan),猿人进化论 DS（日版）,NDS#5602,16.42MB
nds,Satisfashion - Rock the Runway (USA),时尚造型师（美版）,NDS#5603,10.32MB
nds,Sawaru Made in Wario (Japan),摸摸瓦里奥制造（日版）,NDS#5604,14.87MB
nds,Sawaru Made in Wario (Japan) (Rev 1),摸摸瓦里奥制造（日版） （修正版 1）,NDS#5605,14.87MB
nds,Sawaru Made in Wario (Japan) (Rev 2),摸摸瓦里奥制造（日版） （修正版 2）,NDS#5606,14.87MB
nds,Sawaru Made in Wario (Japan) (Rev 3),摸摸瓦里奥制造（日版） （修正版 3）,NDS#5607,15.29MB
nds,SBI Group Kanshuu - Hajimeyou! Shisan Unyou DS (Japan),资产运用 DS（日版）,NDS#5608,5.21MB
nds,"SBK - Snowboard Kids (Europe) (En,Fr,De)","SBK滑雪小子（欧版） (En,Fr,De)",NDS#5609,14.30MB
nds,SBK - Snowboard Kids (USA),SBK滑雪小子（美版）,NDS#5610,11.92MB
nds,"Scene It Twilight (Europe) (En,Fr,De,Es,It)","暮光之城（欧版） (En,Fr,De,Es,It)",NDS#5611,117.56MB
nds,"Scene It Twilight (USA) (En,Fr,Es)","暮光之城（美版） (En,Fr,Es)",NDS#5612,92.88MB
nds,"Schaakmat! (Netherlands) (En,Nl)","西洋棋王（荷兰版） (En,Nl)",NDS#5613,1.20MB
nds,Schach & Matt (Germany),国际象棋（德国版）,NDS#5614,6.57MB
nds,"Schach (Germany) (En,De)","国际象棋（德国版） (En,De)",NDS#5615,1.61MB
nds,Schach Attacke (Germany),西洋棋攻击（德国版）,NDS#5616,2.48MB
nds,"Schatz der Delfine, Der (Europe) (En,Fr,De,Es,It)","海豚的宝物（欧版） (En,Fr,De,Es,It)",NDS#5617,8.33MB
nds,"Science Papa (Europe) (En,Fr,De,Es,It)","科学老爸（欧版） (En,Fr,De,Es,It)",NDS#5618,4.68MB
nds,"Science Papa (USA) (En,Fr)","科学老爸（美版） (En,Fr)",NDS#5619,4.37MB
nds,"Scooby-Doo! - First Frights (Europe) (En,Fr,De,Es,It)","史酷比-最初恐惧（欧版） (En,Fr,De,Es,It)",NDS#5620,58.72MB
nds,"Scooby-Doo! - First Frights (USA) (En,Fr,De,Es,It)","史酷比-最初恐惧（美版） (En,Fr,De,Es,It)",NDS#5621,58.72MB
nds,"Scooby-Doo! - Qui Regarde Qui (France) (En,Fr)","史酷比-谁在看着谁（法国版） (En,Fr)",NDS#5622,12.51MB
nds,"Scooby-Doo! - Unmasked (Europe) (En,Fr,Es,It)","史酷比狗 - 原形毕露（欧版） (En,Fr,Es,It)",NDS#5623,4.74MB
nds,"Scooby-Doo! - Unmasked (USA) (En,Fr)","史酷比狗 - 原形毕露（美版） (En,Fr)",NDS#5624,4.73MB
nds,Scooby-Doo! - Wer Schaut Wem Zu (Germany),史酷比-谁在看着谁?（德国版）,NDS#5625,12.48MB
nds,Scooby-Doo! - Who's Watching Who (Europe),史酷比-谁在看着谁（欧版）,NDS#5626,12.47MB
nds,"Scooby-Doo! - Who's Watching Who (Europe) (Es,It)","史酷比-谁在看着谁（欧版） (Es,It)",NDS#5627,12.51MB
nds,Scooby-Doo! - Who's Watching Who (USA),史酷比-谁在看着谁（美版）,NDS#5628,12.47MB
nds,"Scooby-Doo! and the Spooky Swamp (Europe) (En,Fr,De,Es,It)","史酷比-幽灵沼泽（欧版） (En,Fr,De,Es,It)",NDS#5629,24.00MB
nds,"Scooby-Doo! and the Spooky Swamp (USA) (En,Fr,Es)","史酷比-幽灵沼泽（美版） (En,Fr,Es)",NDS#5630,24.00MB
nds,"Scotland Yard - Hunting Mister X (Europe) (En,De)","苏格兰场（欧版） (En,De)",NDS#5631,11.99MB
nds,"Scotland Yard - Hunting Mister X (Europe) (En,De,It) (Rev 1)","苏格兰场（欧版） (En,De,It) （修正版 1）",NDS#5632,11.98MB
nds,Scrabble - Crossword Game (USA),涂鸦拼字（美版）,NDS#5633,19.39MB
nds,"Scrabble Interactive - 2007 Edition (Europe) (En,Fr)","拼字游戏2007年版（欧版） (En,Fr)",NDS#5634,8.44MB
nds,"Scrabble Interactive - 2009 Edition (Europe) (En,Fr)","游戏涂鸦拼字 2009（欧版） (En,Fr)",NDS#5635,19.40MB
nds,"Scribblenauts (Europe) (En,Fr,De,Es,It,Nl)","涂鸦少年-神笔涂鸦王（欧版） (En,Fr,De,Es,It,Nl)",NDS#5636,9.12MB
nds,"Scribblenauts (Europe) (En,Sv,No,Da,Fi)","涂鸦少年-神笔涂鸦王（欧版） (En,Sv,No,Da,Fi)",NDS#5637,8.86MB
nds,"Scribblenauts (USA) (En,Fr,Es,Pt)","涂鸦少年-神笔涂鸦王（美版） (En,Fr,Es,Pt)",NDS#5638,8.94MB
nds,Scribblenauts Collection (USA),,NDS#5639,17.01MB
nds,Scripps Spelling Bee (USA) (NDSi Enhanced),斯克里普斯拼字比赛（美版） (NDSi Enhanced),NDS#5640,27.91MB
nds,"Scurge - Hive (Europe) (En,Fr,De,Es,It)","蜂巢（欧版） (En,Fr,De,Es,It)",NDS#5641,3.83MB
nds,"Scurge - Hive (USA) (En,Fr,Es)","蜂巢（美版） (En,Fr,Es)",NDS#5642,3.82MB
nds,SD Gundam G Generation - Cross Drive (Japan),SD高达G世纪-交叉火力（日版）,NDS#5643,35.22MB
nds,SD Gundam G Generation DS (Japan),SD高达G世纪 DS（日版）,NDS#5644,6.85MB
