system,game_id,game_name,ch_name,dlc_id,dlc_name,region
psvdlc,PCSE00491,Minecraft: PlayStation Vita Edition,我的世界 [中英文版],DLC-KSP0000000000031,Minecraft Villains Skin Pack,USA
psvdlc,PCSE00493,Switch Galaxy Ultra,极速空间：星系 最终版 [英文版],DLC-00000CHARITYPACK,Charity Pack,USA
psvdlc,PCSE00493,Switch Galaxy Ultra,极速空间：星系 最终版 [英文版],DLC-0000000MUSICPACK,Music Pack,USA
psvdlc,PCSE00503,Samurai Warriors 4,战国无双 4 [英文版],DLC-SEN4DLCQUEST0000,Scenario Pack 1,USA
psvdlc,PCSE00503,Samurai Warriors 4,战国无双 4 [英文版],DLC-SEN4DLCQUEST0001,Scenario Pack 2,USA
psvdlc,PCSE00503,Samurai Warriors 4,战国无双 4 [英文版],DLC-SEN4DLCQUEST0002,Scenario Pack 3,USA
psvdlc,PCSE00503,Samurai Warriors 4,战国无双 4 [英文版],DLC-SEN4DLCQUEST0003,Scenario Pack 4,USA
psvdlc,PCSE00503,Samurai Warriors 4,战国无双 4 [英文版],DLC-SEN4DLCOS0000006,Special Costumes 3,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000003,Additional Content Pack 1,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000004,Additional Content Pack 2,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000005,Additional Content Pack 3,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000011,Anime Collaboration Set,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000008,Believe in Pippin Set,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000002,Histy's Beginner Package,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000001,Histy's Rehabilitation Package,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000006,Histy's Rescue Plans,USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000007,Nepgear's [Beam Zapper ZERO],USA
psvdlc,PCSE00508,Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版],DLC-NRB2DLC000000010,Nepgear's『Nepgear Eye Mask』,USA
psvdlc,PCSE00518,Damascus Gear: Operation Tokyo,大马士革机器人：东京始战 [英文版],DLC-DLC0000000000000,Add'l Missions #1 - Old Hero and Broken Gears of Time [PT.1] - Cloaked with Dishonor,USA
psvdlc,PCSE00518,Damascus Gear: Operation Tokyo,大马士革机器人：东京始战 [英文版],DLC-DLC0000000000001,Add'l Missions #2 - Old Hero and Broken Gears of Time [PT.2] - Last Stand of a Hero,USA
psvdlc,PCSE00518,Damascus Gear: Operation Tokyo,大马士革机器人：东京始战 [英文版],DLC-DLC0000000000002,Add'l Story - Hero Creation,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCHEROCOLOR0000,CHARACTER COLOR PACK-ACRESS SET-01,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCHEROCOLOR0300,CHARACTER COLOR PACK-ASHTA SET-01,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCHEROCOLOR0200,CHARACTER COLOR PACK-HAUL SET-01,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCHEROCOLOR0100,CHARACTER COLOR PACK-SHOUT SET-01,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCCHARLICENSE02,CHARACTER LICENSE & BB COLOR SET,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCCHARLICENSE01,CHARACTER LICENSE & GG COLOR SET,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCCHARLICENSE03,CHARACTER LICENSE & SP COLOR SET,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCADDMISSION000,Mission Pack #1 Birth of the Sacred Treasures,USA
psvdlc,PCSE00536,Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版],DLC-DLCADDMISSION001,Mission Pack #2 Then and Now,USA
psvdlc,PCSE00542,Desert Ashes,大漠尘埃 [英文版],DLC-EP00000000000000,Episode 2 - Winged Assault,USA
psvdlc,PCSE00542,Desert Ashes,大漠尘埃 [英文版],DLC-EP00000000000001,Episode 3 - Landian Strikeback,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS250,Dengeki Processor Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS002,Histy's Beginner Item Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS001,Histy's Free Trial Item Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS102,New Party Member [Compa],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS101,New Party Member [IF],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS103,New Party Member [Sting],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS100,New Party Member [Tiara],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS251,Noire's Weapon [Dengeki Blade],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS019,Super Disc [Ultimate Disc],USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS008,Ultimate Lid Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS004,Ultimate Neptune Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS003,Ultimate Noire Set,USA
psvdlc,PCSE00568,Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版],DLC-NORDLCONTENTS006,Ultimate Vert Set,USA
psvdlc,PCSE00579,Operation Abyss: New Tokyo Legacy,东京新世录：作战深渊 [英文版],DLC-OPERATIONABYSS05,Bonus Content!,USA
psvdlc,PCSE00579,Operation Abyss: New Tokyo Legacy,东京新世录：作战深渊 [英文版],DLC-OPERATIONABYSS03,Dark Hero Portraits,USA
psvdlc,PCSE00579,Operation Abyss: New Tokyo Legacy,东京新世录：作战深渊 [英文版],DLC-OPERATIONABYSS02,Swim Team Xth Squad Portraits,USA
psvdlc,PCSE00583,SteamWorld Heist,蒸汽世界：大抢劫 [英文版],DLC-SWHDLC0000000002,Hatbox - Hatful Eight+2,USA
psvdlc,PCSE00583,SteamWorld Heist,蒸汽世界：大抢劫 [英文版],DLC-SWHDLC0000000003,Hatbox - Three 4 Free,USA
psvdlc,PCSE00583,SteamWorld Heist,蒸汽世界：大抢劫 [英文版],DLC-SWHDLC0000000001,SteamWorld Heist - The Outsider,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-ACCESSORY4DOCOMO,Additional Accessories -Flower Band,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-AYESHABGMCHANGE0,Additional BGM set,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-AYESHACOSTUMEEX0,Additional Costumes -Little Garnet Additional Costumes -Bride Sapphire,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-AYESHACOSTUMEFT0,Additional Costumes -Modern Girl,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-COSTUME444DOCOMO,Additional Costumes -Passion Cloth,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-AYESHACOSTUMEDP0,Additional Costumes -Strawberry swimsuit,USA
psvdlc,PCSE00584,Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版],DLC-AYESHACOSTUME1ST,Additional Costumes -White Diamond,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA06,Bonus Quest,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA01,Dengekiko's Swimsuit,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA07,Difficult Quest,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA03,Exciting Swimsuit Set,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA02,Famitsu's Swimsuit,USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA04,"MAGES.'s Gift, Vol. 1",USA
psvdlc,PCSE00588,Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版],DLC-ACTIONNEPTUNIA05,"MAGES.'s Gift, Vol. 2",USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000002,Agent costume,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000000,Arena Mode,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000005,Assassin costume,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000001,Bikini costume,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000003,Ninja costume,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000004,Time Guardian costume,USA
psvdlc,PCSE00628,AeternoBlade,阿泰诺神剑 [英文版],DLC-0000000000000006,Virnia costume,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000029,Ace Bonus Costume - SW,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00001,Bonus Episode - All's Quiet on East Blue!,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00005,Bonus Episode - Heroes of the Coliseum,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00009,Bonus Episode - Pirate Mega-Showdown,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00000,Bonus Episode - Sky Island Treasure Hunt Survival,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00002,Bonus Episode - The Decent and Dutiful World Government,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00008,Bonus Episode - The Surgeon of Life or Death,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00003,Bonus Episode - Whitebeard vs. the Sun Pirates,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3SCENARIO00007,Bonus Episode - World Government Mega-Showdown,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000026,Chopper Bonus Costume - Kimono,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000005,Hancock Bonus Costume - 3D2Y,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000016,Hancock Bonus Costume - Dynasty Warriors Diaochan,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000031,Hancock Bonus Costume - Maiden Island,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000020,Hancock Bonus Costume - Samurai Warriors Naotora Ii,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000002,Law Bonus Costume - Dressrosa,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000011,Luffy Bonus Costume - 'Z' Final Battle costume,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000010,Luffy Bonus Costume - 'Z' Final Battle meat costume,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000022,Luffy Bonus Costume - Samurai,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000003,Nami Bonus Costume - Dressrosa,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000014,Nami Bonus Costume - Dynasty Warriors Sun Shangxiang,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000027,Nami Bonus Costume - Kimono,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000018,Nami Bonus Costume - Samurai Warriors Kunoichi,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000030,Nami Bonus Costume - SW,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000007,Nami Bonus Costume - Wedding Dress,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000017,Perona Bonus Costume - Dynasty Warriors Wang Yuanji,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000021,Perona Bonus Costume - Samurai Warriors Okuni,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000006,Perona Bonus Costume - Thriller Bark,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000004,Robin Bonus Costume - Dressrosa,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000015,Robin Bonus Costume - Dynasty Warriors Xingcai,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000028,Robin Bonus Costume - Kimono,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000019,Robin Bonus Costume - Samurai Warriors Kaihime,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000013,Sanji Bonus Costume - 'Z' Final Battle costume,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000024,Sanji Bonus Costume - Kimono,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000009,Shanks Bonus Costume - SW,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000008,Tashigi Bonus Costume - Shambles,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000025,Usopp Bonus Costume - Kimono,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000012,Zoro Bonus Costume - 'Z' Final Battle costume,USA
psvdlc,PCSE00638,One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版],DLC-OP3COSTUME000023,Zoro Bonus Costume - Kimono,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000003,Additional Character Pack 1,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000016,Additional Character Pack 2,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000005,Additional Content Pack 1,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000006,Additional Content Pack 2,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000007,Additional Content Pack 3,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000008,Dengeki PS First Series Dengeki Collaboration Processor Set,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000009,Dengeki PS Second Series Neptune Swimsuit Set,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000015,Dengeki Strategy Guide・Plutia Swimsuit Set,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000002,Histy's Beginner Item Pack,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000014,Histy's Emergency Aid Plan Pack,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000001,Histy's Item Trial Pack,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000020,Japanese Voice,USA
psvdlc,PCSE00661,Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版],DLC-NRB3DLC000000017,Scout Pack,USA
psvdlc,PCSE00670,Lego Marvel's Avengers,乐高漫威复仇者联盟 [英文版],DLC-AGENTSOFSHIELD01,MARVEL's Agents of S.H.I.E.L.D. Pack,USA
psvdlc,PCSE00672,Sid Meier's Civilization Revolution 2 Plus,文明：变革 2 Plus [英文版],DLC-EASTASIANAVALSP0,East Asia Naval Scenario Pack,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG13,Additional Map The beginning of the end,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG16,Additional Quest Price of blood,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG17,Additional Quest Runaway Cause and Effect,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG15,Additional Quest The emissary from the netherworld,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG37,Free Gift VP +1,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG40,Medical Set A,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG03,Special Costume Bad Boy,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG04,Special Costume Dapper Socialite,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG08,Special Costume Dream Fighter,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG09,Special Costume Fallen Samurai,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG11,Special Costume Freshman Prince,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG07,Special Costume Kitty Costume,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG06,Special Costume Risque Oiran,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG05,Special Costume Shining Idol,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG10,Special Costume Sweet Teacher,USA
psvdlc,PCSE00673,Lost Dimension,消失的次元 [英文版],DLC-ADDCONTENTSPKG00,Special Costume White Regalia,USA
psvdlc,PCSE00677,BlazBlue: Chronophantasma Extend,苍翼默示录：刻之幻影 扩展版 [英文版],DLC-BBCPPSV000016000,Story Gallery Data,USA
psvdlc,PCSE00692,Danganronpa Another Episode: Ultra Despair Girls,枪弹辩驳番外篇：绝对绝望少女 [英文版],DLC-DESPAIRGIRLSJP01,Danganronpa Another Episode - Ultra Despair Girls Japanese,USA
